date, Iron_Feed,Silica_Feed,Starch_Flow,Amina_Flow,Ore_Pulp_Flow,Ore_Pulp_pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation_Column_04AirFlow,Flotation_Column_05AirFlow,Flotation _Column06Air Flow,Flotation_Column07AirFlow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation _Column04Level,Flotation_Column05Level,Flotation_Column06Level,Flotation_Column07Level,Iron_Concentrate,Silica _Concentrate
10-03-2017 09:00,"54,95","17,4","3741,8","5,92,621","4,08,896","9,88,327","1,76","2,48,796","2,56,014","249,39","2,95,096","306,4","2,48,555","2,48,643","5,64,926","551,06","5,46,939","5,57,932","5,52,905","6,10,012","6,04,977","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3800,78","5,99,274","3,99,009","98,835","1,76","2,49,137","2,54,916","2,49,456","2,95,096","306,4","2,54,246","2,49,884","559,07","5,54,799","5,47,325","5,41,854","5,44,557","572,8","5,64,391","66,68","1,73"
10-03-2017 09:00,"54,95","17,4",3825,"5,98,114","4,03,037","9,88,374","1,76","2,49,016","2,46,907","2,49,928","2,95,096","306,4","2,55,179","2,52,158","5,59,721","559,1","5,54,417","5,25,609","554,88","5,60,424","5,39,484","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3828,13","5,94,116","4,06,816","9,88,397","1,76","2,49,258","243,82","2,50,554","2,95,096","306,4","2,45,424","2,49,203","5,44,731","556,21","5,54,496","5,45,643","5,67,221","579,24","5,40,671","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3831,64","5,92,773","4,02,744","9,88,421","1,76","248,61","2,49,807","2,50,895","2,95,096","306,4","2,45,039","2,49,521","5,38,125","5,53,747","5,61,294","5,53,533","5,76,285","5,47,376","5,35,259","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3853,13","5,96,924","4,02,246","9,88,444","1,76","249,17","2,50,928","2,50,708","2,95,096","306,4","2,50,269","2,50,269","5,58,545","539,79","553,04","562,5","577,22","542,14","541,83","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3891,8","5,96,375","4,01,675","9,88,468","1,76","2,49,137","2,50,104","2,50,807","2,95,096","306,4","251,06","2,50,697","5,58,545","5,42,932","5,53,526","5,65,841","5,75,649","547,6","5,41,913","66,68","1,73"
10-03-2017 09:00,"54,95","17,4",3925,"5,94,086","3,99,097","9,88,491","1,76","2,49,049","2,46,456","2,51,334","2,95,096","306,4","2,54,059","2,52,433","5,59,296","5,58,277","5,55,227","5,76,156","5,69,807","5,82,992","5,51,815","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3907,42","5,97,931","4,02,393","9,88,515","1,76","2,49,576","2,51,949","2,51,147","2,95,096","306,4","2,45,654","2,48,577","5,63,925","545,51","549,26","5,29,568","5,89,775","6,00,828","599,32","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3882,03","5,93,536","4,00,078","9,88,538","1,76","249,39","2,48,687","2,51,115","2,95,096","306,4","2,46,577","2,49,181","5,64,926","5,52,079","5,49,098","547,17","5,96,745","5,58,184","5,65,302","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3886,33","5,94,177","4,01,338","9,88,562","1,76","2,49,423","240,71","2,50,862","2,95,096","306,4","2,52,268","2,50,785","5,56,068","551,11","5,48,585","5,71,289","5,51,909",556,"566,3","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3891,02","5,89,081","4,03,491","9,88,585","1,76","2,49,576","246,61","2,50,159","2,95,096","306,4","2,54,586","2,52,004","5,42,104","5,49,665","5,49,828","5,54,905","5,54,611","5,64,288","5,73,279","66,68","1,73"
10-03-2017 09:00,"54,95","17,4","3923,44","5,90,424","4,06,743","9,88,609","1,76","2,49,258","2,49,939","2,48,324","2,95,096","306,4","2,52,642","249,39","5,41,929","5,44,369","5,44,678","5,88,711","553,81","5,43,652","5,30,546","66,68","1,73"
10-03-2017 10:00,"54,95","17,4","3613,87","5,94,482","4,01,074","1,00,484","1,76","2,48,511","2,44,775","2,49,609","2,95,096","306,4","2,48,071","2,51,367","5,50,537","542,05","549,26","554,3","535,36","564,54",549,"66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3624,8","5,95,093","3,97,852","1,00,504","1,76","2,48,291","2,48,511","2,49,829","2,95,096","306,4","2,48,291","2,48,511","5,30,518","556,21","549,26","566,8","565,65","561,18","553,96","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3621,19","5,99,365","3,94,922","1,00,524","1,76","248,95","2,52,466","249,39","2,95,096","306,4","2,50,269","2,48,291","543,03","548,28","540,63","571,48","566,75","548,86","556,17","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3621,88","5,83,496","3,99,316","1,00,544","1,76","249,17","2,46,753","2,49,829","2,95,096","306,4","249,17","2,50,708","5,34,021","550,55","542,25","544,92","575,57","538,22","556,17","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3598,93","5,86,548","3,97,559","1,00,564","1,76","248,73","2,50,928","2,49,609","2,95,096","306,4","249,39","2,50,269","5,38,525","546,58","546,03","531,25","555,74","571,26","584,31","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3586,13","5,82,275","3,94,629","1,00,584","1,76","2,48,071","2,52,905","2,50,269","2,95,096","306,4","2,51,367","2,48,511","5,46,033","550,55","551,96","546,09","557,39","606,54","619,07","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3590,53","5,76,782","4,11,621","1,00,604","1,76","2,48,071","2,52,905","2,51,367","2,95,096","306,4","2,50,488","2,52,246","5,59,045","537,52","549,26","540,23","547,48","544,94","541,27","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3603,71","5,96,313","398,73","1,00,624","1,76","248,95","2,42,798","2,51,367","2,95,096","306,4","2,50,269","248,95","5,62,549","543,18","540,63","544,53","541,42","509,09","510,38","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3427,05","5,79,224","4,03,125","1,00,644","1,76","248,73","2,52,466","2,51,807","2,95,096","306,4","2,50,928","2,48,511","5,50,537","549,98","555,74","532,81","533,71","538,78","514,24","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","3,13,812","5,92,041","3,94,629","1,00,664","1,76","2,48,291","2,53,345","249,39","2,95,096","306,4","2,50,708","2,51,807","5,50,537","546,02","557,9","559,37","549,68","575,18","519,76","66,52","1,81"
10-03-2017 10:00,"54,95","17,4","28,33,364","589,6","4,07,227","1,00,684","1,76","248,95","2,49,609","2,49,609","2,95,096","306,4","2,50,488","2,48,511","543,03","550,55","558,44","555,47","540,87","586,38","545,69","66,52","1,81"
10-03-2017 11:00,"54,95","17,4","3498,24","5,80,017","3,99,961","1,02,729","1,77","2,51,763","247,17","2,50,269","2,95,096","306,4","2,49,192","2,48,599","5,56,893","567,43","5,50,718","5,71,558","5,90,988","5,84,588","5,81,058","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3488,77","5,79,407","3,93,047","1,02,735","1,77","2,51,807","2,49,939","2,50,269","2,95,096","306,4","2,49,763","2,48,269","5,44,131","5,42,109","552,77","5,35,312","526,66","5,65,212","5,56,885","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3484,57","581,97","396,24","1,02,741","1,77","2,51,609","2,49,873","2,49,873","2,95,096","306,4","2,50,422","2,50,466","5,38,926","540,75","5,54,012","5,22,808","4,86,171","5,12,955","5,49,001","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3484,38","5,65,247","3,95,361","1,02,747","1,77","252,18","2,40,732","2,49,829","2,95,096","306,4","2,49,895","2,53,477","5,45,732","533,27","5,55,092","5,28,206","5,15,699","5,38,667","5,64,839","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3488,09","5,79,834","3,93,896","1,02,753","1,77","2,51,455","253,96","2,49,434","2,95,096","306,4","2,49,631","2,48,643","5,50,137","5,45,677","5,43,545","5,44,723","5,07,987","5,72,884","567,65","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3508,69","5,81,665","393,75","1,02,759","1,77","2,51,367","2,55,542","249,39","2,95,096","306,4","2,49,609","2,48,071","5,50,537","547,15","542,25","546,48","506,72","576,3","567,76","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3550,59","5,62,988","403,77","1,02,765","1,77","2,52,158","2,51,389","249,39","2,95,096","306,4","2,50,203","2,48,665","5,50,537","5,56,321","5,49,531","5,48,244","5,03,741","5,18,331","5,02,708","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3560,16","5,77,393","3,99,082","1,02,771","1,77","2,52,246","2,55,674","2,49,983","2,95,096","306,4","2,51,257","2,53,674","5,62,249","5,56,323","5,36,741","5,34,373","5,42,074","4,97,778","4,71,639","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3558,69","5,75,378","3,95,801","1,02,777","1,77","2,51,455","2,48,687","2,50,049","2,95,096","306,4","2,51,169","2,48,489","5,59,496","5,64,877","5,39,118","5,51,449","5,29,522","5,50,651","4,92,336","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3551,17","5,76,599","4,01,309","1,02,782","1,77","2,51,763","2,47,061","2,49,653","2,95,096","306,4","2,50,554","2,51,016","5,54,991","567,37","5,51,205","5,64,059","5,50,951","6,10,124","5,43,593","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3539,65","5,74,036","3,87,451","1,02,788","1,77","2,51,807","2,47,566","2,49,412","2,95,096","306,4","2,50,488","2,49,192","5,37,424","564,48","5,58,323","5,49,417","5,52,541","5,82,292","5,38,074","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3553,91","5,75,378","3,96,123","1,02,794","1,77","2,51,807","2,38,535","2,49,192","2,95,096","306,4","2,50,488","2,48,555","5,38,676","5,75,354","5,72,569","5,64,184","5,54,914","5,43,764","5,41,828","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3556,54","576,66","3,99,639","10,28","1,77","2,51,213","2,48,796","2,49,961","2,95,096","306,4","2,50,488","2,50,291","5,44,882","5,72,523","5,55,144","554,41","5,62,624","5,50,484","5,60,254","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3549,22","5,69,641","4,06,758","1,02,806","1,77","2,51,345","2,58,157","2,51,038","2,95,096","306,4","2,50,291","2,52,664","5,67,604","5,56,266","5,54,984","5,38,711","5,80,802","5,47,628","5,81,113","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3526,56","5,74,341","3,99,082","1,02,812","1,77","2,51,367","2,51,147","2,51,147","2,95,096","306,4","2,50,466","2,48,555","5,73,209","5,55,527","5,43,545","5,38,514","5,72,317","5,58,772","5,84,695","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3530,96","5,80,994","3,97,881","1,02,796","1,77","2,51,367","2,46,511","2,51,345","2,95,096","306,4","2,50,488","2,49,653","5,59,146","5,44,426","5,40,306","5,71,016","5,87,522","5,64,092","5,77,417","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3460,57","5,74,524","3,98,906","1,02,777","1,77","2,51,169","2,46,094","2,49,983","2,95,096","306,4","2,50,686","2,53,784","5,44,031","5,40,129","5,30,865","5,58,437","590,33","5,42,364","5,54,738","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3449,61","5,80,322","4,03,242","1,02,758","1,77","2,51,543","2,48,269","2,50,225","2,95,096","306,4","2,48,137","2,49,082","5,28,115","5,47,944","5,39,065","5,60,861","5,79,532","5,26,283","5,39,395","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3450,98","5,85,999","4,00,811","1,02,739","1,77","2,51,394","2,48,511","2,49,675","2,95,096","306,4","2,49,829","2,49,302","543,63","5,49,867","5,36,688","5,43,402","5,90,713","5,44,435","5,45,412","65,55","2,83"
10-03-2017 11:00,"54,95","17,4","3421,29","5,90,733","4,07,017","10,272","1,77","251,18","2,48,511","2,49,233","2,95,096","306,4","245,34","252,78","5,56,257","5,47,554","5,51,113","5,48,104","5,79,816","598,46","5,89,277","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4346,68","5,76,172","3,98,906","1,00,338","1,77,921","2,50,334","252,18","2,49,456","2,95,096","306,4","2,50,115","2,49,829","5,55,242","5,60,628","5,73,108","552,93","5,24,617","5,45,948","5,78,244","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4378,91","5,73,425","400,43","1,00,313","1,77,955","2,49,961","2,44,929","2,49,236","2,95,096","306,4","2,50,049","2,50,137","5,57,194","555,53","5,70,469","5,53,631","5,21,807","5,15,645","5,40,997","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4424,8","5,69,397","4,07,314","1,00,288","17,799","2,49,675","2,46,511","249,17","2,95,096","306,4","2,50,049","2,49,807","5,49,786","550,94","5,63,128","5,51,914","5,58,874","5,19,562","5,23,946","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4446,29","5,71,411","4,10,215","1,00,264","1,78","2,49,917","249,06","2,49,016","2,95,096","306,4","2,49,895","2,50,071","5,52,339","5,52,588","5,45,322","5,71,641","547,31","5,36,537","5,23,892","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4446,29","5,71,655","4,06,846","1,00,239","1,78","249,28","2,50,159","2,50,027","2,95,096","306,4","2,49,983","2,49,807","5,54,341","5,60,684","5,37,876","5,71,681","5,23,576","5,52,556","545,58","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4429,2","5,71,289","4,06,201","1,00,214","1,78","2,49,258","2,49,104","250,95","2,95,096","306,4","2,49,741","2,49,609","5,54,041","5,37,803","5,27,191","5,76,876","5,37,946","5,66,668","544,09","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4410,64","5,72,998","403,77","1,00,189","1,78","2,49,697","2,51,895","2,51,147","2,95,096","306,4","2,49,763","2,49,456","5,48,785","5,46,185","5,26,978","5,13,317","5,49,842","5,53,452","5,43,092","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4407,71","5,63,049","4,01,309","1,00,165","1,78","2,49,521","251,96","2,51,147","2,95,096","306,4","2,49,829","2,49,697","5,34,972","560,46","5,32,162","5,18,824","5,47,858","5,56,252","5,55,787","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4408,2","5,70,007","3,99,756","10,014","1,78","2,49,082","2,48,137","2,50,994","2,95,096","306,4","2,49,829","2,49,675","5,35,623","5,49,927","5,47,214","5,42,613","5,11,286","5,53,172","5,51,315","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4418,46","5,73,669","3,98,291","1,00,115","1,78","2,49,258","2,45,215","2,50,774","2,95,096","306,4","2,49,983","2,50,071","5,49,236","5,34,408","5,58,703","5,51,128","5,08,976","5,33,516","5,43,483","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4430,66","573,12","3,97,852","10,009","1,78","249,39","2,44,556","2,50,708","2,95,096","306,4","2,50,049","2,50,269","5,54,041","530,16","561,13","553,12","514,43","526,46","541,83","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4465,82","5,70,557","3,95,186","1,00,066","1,78","2,48,774","2,49,478","2,48,401","2,95,096","306,4","2,49,895","2,50,269","5,56,843","5,36,502","5,63,776","5,40,821","5,05,561","5,35,868","5,44,917","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4483,89","5,69,885","3,97,119","1,00,041","1,78","2,48,818","2,51,125","2,47,104","2,95,096","306,4","2,49,829","2,50,115","563,65","5,40,802","563,02","5,26,254","500,22","561,46","5,47,402","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4483,4","5,70,068","4,00,693","1,00,016","1,78","2,49,104","2,47,236","2,49,895","2,95,096","306,4","2,50,137","2,50,203","5,66,052","5,52,981","5,53,901","5,47,421","5,08,429","5,63,644","549,44","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4542,48","5,65,369","400,43","9,99,913","1,78","249,17","2,50,884","2,51,147","2,95,096","306,4","2,49,807","2,50,422","5,57,644","5,61,872","5,36,368","5,49,996","5,02,206","5,30,037","5,30,402","65,55","2,83"
10-03-2017 12:00,"54,95","17,4","4575,68","5,68,909","3,96,211","9,99,665","1,78","2,49,016","2,51,125","2,51,609","2,95,096","306,4","2,49,763","248,95","5,50,887","568,33","5,34,531","5,33,082","5,61,526","5,29,481","5,20,028","65,55","2,83"
10-03-2017 13:00,"54,95","17,4","5205,08","5,53,223","3,95,054","1,01,922","1,78","2,49,126","2,48,851","249,95","2,95,096","306,4","2,50,148","2,51,642","548,06","5,52,561","5,43,383","5,59,023","532,66","5,44,044","5,42,624","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5196,48","550,72","4,02,275","1,01,934","1,78","2,49,093","2,53,466","2,52,026","2,95,096","306,4","2,49,928","250,95","5,61,172","5,52,417","5,48,536","575,74","5,30,734","5,63,532","5,50,376","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5200,39","5,57,281","4,06,904","1,01,945","1,78","249,39","2,53,729","2,51,422","2,95,096","306,4","2,50,071","2,49,049","5,67,228","541,88","5,44,113","585,62","5,38,441","561,88","5,58,019","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5205,08","560,76","4,06,582","1,01,957","1,78","249,39","2,52,488","2,51,049","2,95,096","306,4","2,50,148","2,49,313","5,59,846","5,13,246","543,87","5,66,796","546,98","5,49,728","5,50,102","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5210,94","5,52,948","4,02,891","1,01,969","1,78","2,49,148","250,51","2,50,664","2,95,096","306,4","2,50,049","2,51,301","5,51,163","5,27,832","5,43,573","5,39,396","5,63,232","563,42","5,45,026","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5212,5","544,22","4,01,851","1,01,981","1,78","2,49,192","2,48,972","2,49,664","2,95,096","306,4","2,49,928","2,49,906","5,41,403","5,50,122","5,42,142","5,43,556","5,63,701","5,68,684","5,61,441","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5210,94","5,59,021","4,06,333","1,01,992","1,78","2,49,148","2,47,961","2,48,807","2,95,096","306,4","2,50,071","2,47,874","5,40,227","5,56,521","5,52,742","5,63,438","5,50,207","5,57,232","5,74,958","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5209,77","5,61,859","4,08,647","1,02,004","1,78","248,95","2,48,665","2,48,269","2,95,096","306,4","2,50,389","2,51,213","5,44,231","566,97","5,53,899","5,24,685","5,49,597","5,49,224","5,60,997","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5212,5","5,54,345","4,05,887","1,02,016","1,78","248,95","2,49,013","2,48,301","2,95,096","306,4","2,50,373","2,51,022","5,51,276","5,61,926","5,49,646","5,17,373","5,42,101","551,1","541,85","66,74","1,5"
10-03-2017 13:00,"54,95","17,4","5221,88","5,56,335","3,98,877","1,02,028","1,78","248,84","249,28","2,50,598","2,95,096","306,4","2,50,049","2,48,511","5,49,036","551,11","551,15","542,97","534,26","551,66","5,29,135","66,74","1,5"
10-03-2017 14:00,"54,95","17,4","4157,52","5,43,732","400,21","1,04,239","1,77,943","2,50,708","2,52,587","2,51,279","2,95,096","306,4","2,51,521","2,51,807","5,48,835","5,39,986","5,38,771","559,88","5,81,102","5,47,824","5,51,291","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4152,54","5,48,767","397,91","1,04,244","1,77,978","2,50,785","2,52,125","2,49,785","2,95,096","306,4","2,50,576","2,50,961","5,56,843","5,43,325","5,25,901","5,45,937","6,01,124","557,4","5,71,373","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4149,51","5,40,405","3,94,937","1,04,249","1,78","2,51,082","2,51,664","247,61","2,95,096","306,4","2,48,214","2,48,928","5,64,851","552,22","5,25,631","5,45,447","6,23,206","563,42","5,84,923","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4150,2","547,15","3,96,855","1,04,253","1,78","251,06","2,48,796","2,48,368","2,95,096","306,4","2,49,456","2,48,533","5,71,282","5,56,495","5,36,661","5,51,485","6,45,187","5,70,924","5,98,137","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4153,22","5,42,847","3,95,156","1,04,258","1,78","249,95","2,49,434","2,51,521","2,95,096","306,4","2,51,257","2,50,389","5,67,779","5,53,405","5,32,534","545,82","615,94","5,57,428","5,89,142","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4156,05","5,38,239","3,98,027","1,04,263","1,78","248,95","2,50,532","2,51,653","2,95,096","306,4","2,49,983","2,50,939","5,55,992","558,08","5,36,097","5,59,413","5,79,008","5,65,128","5,90,904","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4160,84","526,52","3,99,814","1,04,267","1,78","248,95","248,39","2,51,136","2,95,096","306,4","2,50,115","2,48,511","5,47,034","5,59,159","5,58,005","5,63,591","5,87,298","5,74,312","5,94,517","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4172,85","528,9","4,10,903","1,04,272","1,78","248,95","2,47,687","2,50,708","2,95,096","306,4","250,06","2,48,741","5,34,021","5,39,333","5,59,757","5,52,945","5,68,626","5,64,652","5,66,353","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4184,47","5,37,476","4,03,521","1,04,277","1,78","248,95","2,48,983","2,50,939","2,95,096","306,4","2,50,719","2,49,939","5,36,824","526,22","5,56,898","5,62,889","5,42,794","5,43,732","5,34,982","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4182,91","5,38,269","3,91,157","1,04,282","1,78","2,49,027","2,49,181","2,50,137","2,95,096","306,4","250,84","2,51,521","5,46,233","534,49","5,59,861","5,56,092","5,32,631","5,10,102","5,19,177","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4182,32","5,32,227","3,91,318","1,04,286","1,78","2,48,862","2,50,236","247,39","2,95,096","306,4","2,50,269","2,50,653","538,1","5,25,398","5,62,534","5,72,301","5,36,216","551,52","538,82","66,26","1,94"
10-03-2017 14:00,"54,95","17,4","4184,67","5,37,598","3,98,789","1,04,291","1,78","2,48,829","2,46,709","2,47,994","2,95,096","306,4","2,50,807","2,49,357","5,16,028","507,02","5,60,783","5,41,286","5,30,073","5,76,776","5,49,688","66,26","1,94"
